FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT010001,PCT010002,PCT010003,PCT010004,PCT010005,PCT010006,PCT010007,PCT010008,PCT010009,PCT010010,PCT010011,PCT010012,PCT010013,PCT010014,PCT011001,PCT011002,PCT011003,PCT011004,PCT011005,PCT011006,PCT011007,PCT011008,PCT011009,PCT011010,PCT011011,PCT011012,PCT011013,PCT011014,PCT011015,PCT011016,PCT011017,PCT011018,PCT011019,PCT011020,PCT011021,PCT011022,PCT011023,PCT011024,PCT011025,PCT011026,PCT011027,PCT011028,PCT011029,PCT011030,PCT011031
uSF1,TX,000,36,727738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
uSF1,TX,000,36,727739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,763,23,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
uSF1,TX,000,36,727741,3,2,2,0,0,0,0,0,0,0,0,0,1,0,4549,4357,192,128,6,2,1,3,1,0,1,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,48,0,8,0,40
uSF1,TX,000,36,727742,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2642,2529,113,83,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,24
uSF1,TX,000,36,621346,184,159,46,21,65,27,10,8,2,1,1,0,0,14,47152,43749,3403,2124,339,48,16,112,14,17,16,13,18,34,0,112,14,4,3,34,2,0,39,4,6,6,652,16,85,5,546
uSF1,TX,000,36,621347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,621351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,621354,14,14,3,1,5,5,0,0,0,0,0,0,0,0,3258,3018,240,131,29,4,1,2,0,0,0,0,2,0,0,12,2,0,0,3,0,0,4,3,0,0,61,0,8,0,53
uSF1,TX,000,36,621389,18,14,1,6,7,0,1,1,0,0,0,0,0,3,4416,3971,445,346,22,0,0,10,0,2,1,2,5,0,0,7,1,0,1,1,0,0,4,0,0,0,60,0,5,0,55
uSF1,TX,000,36,621445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,970,45,34,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
uSF1,TX,000,36,621464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,157,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,4
uSF1,TX,000,36,621473,59,59,11,2,35,11,0,0,0,0,0,0,0,0,6065,5590,475,305,45,14,1,10,0,6,0,0,1,3,0,12,0,0,0,5,0,0,4,0,1,2,88,1,9,1,77
uSF1,TX,000,36,621554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,621560,4,4,0,0,4,0,0,0,0,0,0,0,0,0,3789,3587,202,131,14,7,0,4,4,0,0,0,0,0,0,13,6,0,0,4,0,0,0,0,3,0,33,0,5,2,26
uSF1,TX,000,36,621607,14,9,9,0,0,0,0,0,0,0,0,0,0,5,4260,3965,295,172,31,4,1,17,3,2,0,6,1,5,0,10,0,0,0,1,1,0,8,0,0,0,60,4,5,0,51
uSF1,TX,000,36,621657,11,7,3,4,0,0,0,0,0,0,0,0,0,4,3632,3524,108,68,6,4,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,5,0,1,0,22,4,9,0,9
uSF1,TX,000,36,621706,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4115,3939,176,88,29,4,0,10,5,0,0,3,2,0,0,7,2,0,1,4,0,0,0,0,0,0,38,0,5,0,33
uSF1,TX,000,36,621768,35,31,12,4,10,5,3,3,0,0,0,0,0,1,5443,5015,428,278,37,3,1,4,0,0,1,0,3,0,0,11,1,0,0,6,0,0,1,0,0,3,94,4,13,1,76
uSF1,TX,000,36,621798,14,10,7,3,0,0,3,3,0,1,1,0,0,0,3270,2790,480,283,58,0,3,41,2,4,11,0,2,22,0,13,0,4,1,4,1,0,2,1,0,0,82,1,12,0,69
uSF1,TX,000,36,621827,9,6,0,0,0,6,3,1,2,0,0,0,0,0,3931,3712,219,136,14,1,4,5,0,2,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,56,1,9,0,46
uSF1,TX,000,36,621884,5,4,0,0,4,0,0,0,0,0,0,0,0,1,3775,3497,278,146,52,4,5,8,0,0,1,1,2,4,0,16,0,0,0,5,0,0,11,0,0,0,47,0,4,1,42
uSF1,TX,000,36,727908,184,159,46,21,65,27,10,8,2,1,1,0,0,14,47152,43749,3403,2124,339,48,16,112,14,17,16,13,18,34,0,112,14,4,3,34,2,0,39,4,6,6,652,16,85,5,546
uSF1,TX,000,36,727909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727911,14,14,3,1,5,5,0,0,0,0,0,0,0,0,3258,3018,240,131,29,4,1,2,0,0,0,0,2,0,0,12,2,0,0,3,0,0,4,3,0,0,61,0,8,0,53
uSF1,TX,000,36,727912,18,14,1,6,7,0,1,1,0,0,0,0,0,3,4416,3971,445,346,22,0,0,10,0,2,1,2,5,0,0,7,1,0,1,1,0,0,4,0,0,0,60,0,5,0,55
uSF1,TX,000,36,727913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,970,45,34,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
uSF1,TX,000,36,727914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,157,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,4
uSF1,TX,000,36,727915,59,59,11,2,35,11,0,0,0,0,0,0,0,0,6065,5590,475,305,45,14,1,10,0,6,0,0,1,3,0,12,0,0,0,5,0,0,4,0,1,2,88,1,9,1,77
uSF1,TX,000,36,727916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727917,4,4,0,0,4,0,0,0,0,0,0,0,0,0,3789,3587,202,131,14,7,0,4,4,0,0,0,0,0,0,13,6,0,0,4,0,0,0,0,3,0,33,0,5,2,26
uSF1,TX,000,36,727918,14,9,9,0,0,0,0,0,0,0,0,0,0,5,4260,3965,295,172,31,4,1,17,3,2,0,6,1,5,0,10,0,0,0,1,1,0,8,0,0,0,60,4,5,0,51
uSF1,TX,000,36,727919,11,7,3,4,0,0,0,0,0,0,0,0,0,4,3632,3524,108,68,6,4,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,5,0,1,0,22,4,9,0,9
uSF1,TX,000,36,727920,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4115,3939,176,88,29,4,0,10,5,0,0,3,2,0,0,7,2,0,1,4,0,0,0,0,0,0,38,0,5,0,33
uSF1,TX,000,36,727921,35,31,12,4,10,5,3,3,0,0,0,0,0,1,5443,5015,428,278,37,3,1,4,0,0,1,0,3,0,0,11,1,0,0,6,0,0,1,0,0,3,94,4,13,1,76
uSF1,TX,000,36,727922,14,10,7,3,0,0,3,3,0,1,1,0,0,0,3270,2790,480,283,58,0,3,41,2,4,11,0,2,22,0,13,0,4,1,4,1,0,2,1,0,0,82,1,12,0,69
uSF1,TX,000,36,727923,9,6,0,0,0,6,3,1,2,0,0,0,0,0,3931,3712,219,136,14,1,4,5,0,2,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,56,1,9,0,46
uSF1,TX,000,36,727924,5,4,0,0,4,0,0,0,0,0,0,0,0,1,3775,3497,278,146,52,4,5,8,0,0,1,1,2,4,0,16,0,0,0,5,0,0,11,0,0,0,47,0,4,1,42
uSF1,TX,000,36,607458,29,11,11,0,0,0,11,11,0,0,0,0,2,5,20208,18802,1406,1016,36,15,4,14,4,2,2,2,2,2,0,23,8,0,0,7,1,0,6,0,1,0,298,2,34,2,260
uSF1,TX,000,36,607459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
uSF1,TX,000,36,607468,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2404,2138,266,188,6,2,1,5,0,2,0,1,0,2,0,4,1,0,0,0,1,0,2,0,0,0,60,0,4,0,56
uSF1,TX,000,36,607488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607491,11,2,2,0,0,0,9,9,0,0,0,0,0,0,1030,947,83,57,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,21
uSF1,TX,000,36,607510,2,1,1,0,0,0,0,0,0,0,0,0,1,0,3136,2957,179,139,1,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33,0,9,0,24
uSF1,TX,000,36,607575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,1705,66,48,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,1,0,9,1,0,0,8
uSF1,TX,000,36,607610,5,3,3,0,0,0,1,1,0,0,0,0,0,1,4435,4160,275,202,4,3,0,5,4,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,57,0,1,0,56
uSF1,TX,000,36,607677,7,2,2,0,0,0,1,1,0,0,0,0,1,3,4364,4002,362,265,14,3,1,2,0,0,0,0,2,0,0,6,3,0,0,1,0,0,2,0,0,0,71,1,7,0,63
uSF1,TX,000,36,607760,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2973,2820,153,103,6,4,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,37,0,11,2,24
uSF1,TX,000,36,727969,29,11,11,0,0,0,11,11,0,0,0,0,2,5,20208,18802,1406,1016,36,15,4,14,4,2,2,2,2,2,0,23,8,0,0,7,1,0,6,0,1,0,298,2,34,2,260
uSF1,TX,000,36,727970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
uSF1,TX,000,36,727971,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2404,2138,266,188,6,2,1,5,0,2,0,1,0,2,0,4,1,0,0,0,1,0,2,0,0,0,60,0,4,0,56
uSF1,TX,000,36,727972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,727973,11,2,2,0,0,0,9,9,0,0,0,0,0,0,1030,947,83,57,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,21
uSF1,TX,000,36,727974,2,1,1,0,0,0,0,0,0,0,0,0,1,0,3136,2957,179,139,1,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33,0,9,0,24
uSF1,TX,000,36,727975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,1705,66,48,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,1,0,9,1,0,0,8
uSF1,TX,000,36,727976,5,3,3,0,0,0,1,1,0,0,0,0,0,1,4435,4160,275,202,4,3,0,5,4,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,57,0,1,0,56
uSF1,TX,000,36,727977,7,2,2,0,0,0,1,1,0,0,0,0,1,3,4364,4002,362,265,14,3,1,2,0,0,0,0,2,0,0,6,3,0,0,1,0,0,2,0,0,0,71,1,7,0,63
uSF1,TX,000,36,727978,3,2,2,0,0,0,0,0,0,0,0,0,0,1,2973,2820,153,103,6,4,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,37,0,11,2,24
uSF1,TX,000,36,607802,14,5,4,1,0,0,8,8,0,0,0,0,0,1,2388,1663,725,562,2,0,0,12,0,0,7,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0,147,0,9,1,137
uSF1,TX,000,36,607803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
uSF1,TX,000,36,607806,14,5,4,1,0,0,8,8,0,0,0,0,0,1,2340,1630,710,554,2,0,0,12,0,0,7,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0,140,0,9,1,130
uSF1,TX,000,36,728057,14,5,4,1,0,0,8,8,0,0,0,0,0,1,2388,1663,725,562,2,0,0,12,0,0,7,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0,147,0,9,1,137
uSF1,TX,000,36,728058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
uSF1,TX,000,36,728059,14,5,4,1,0,0,8,8,0,0,0,0,0,1,2340,1630,710,554,2,0,0,12,0,0,7,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0,140,0,9,1,130
uSF1,TX,000,36,607836,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3025,2925,100,79,2,0,0,4,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,1,12
uSF1,TX,000,36,607837,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3025,2925,100,79,2,0,0,4,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,1,12
uSF1,TX,000,36,728148,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3025,2925,100,79,2,0,0,4,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,1,12
uSF1,TX,000,36,728149,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3025,2925,100,79,2,0,0,4,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,14,0,1,1,12
uSF1,TX,000,36,607903,4,3,2,1,0,0,1,1,0,0,0,0,0,0,3462,3280,182,113,20,2,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,38,3,2,0,33
uSF1,TX,000,36,607904,4,3,2,1,0,0,1,1,0,0,0,0,0,0,3462,3280,182,113,20,2,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,38,3,2,0,33
uSF1,TX,000,36,607955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,728353,4,3,2,1,0,0,1,1,0,0,0,0,0,0,3462,3280,182,113,20,2,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,38,3,2,0,33
uSF1,TX,000,36,728354,4,3,2,1,0,0,1,1,0,0,0,0,0,0,3462,3280,182,113,20,2,0,2,1,1,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,38,3,2,0,33
uSF1,TX,000,36,728355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,621927,14,2,2,0,0,0,4,4,0,0,0,0,5,3,19636,19002,634,364,45,34,1,17,2,1,1,7,5,1,0,41,5,9,1,16,1,2,6,0,1,0,132,10,13,0,109
uSF1,TX,000,36,621928,3,0,0,0,0,0,2,2,0,0,0,0,0,1,6271,6082,189,116,14,5,1,10,2,0,0,4,4,0,0,5,0,1,0,2,1,0,1,0,0,0,38,1,1,0,36
uSF1,TX,000,36,622035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
uSF1,TX,000,36,622043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,1370,54,30,2,8,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0,9
uSF1,TX,000,36,622077,5,2,2,0,0,0,2,2,0,0,0,0,0,1,5707,5518,189,116,14,3,0,1,0,0,0,1,0,0,0,21,1,7,0,12,0,0,0,0,1,0,34,1,2,0,31
uSF1,TX,000,36,622144,6,0,0,0,0,0,0,0,0,0,0,0,5,1,6000,5803,197,98,15,18,0,3,0,1,1,0,1,0,0,14,3,1,1,2,0,2,5,0,0,0,49,8,8,0,33
uSF1,TX,000,36,622225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,622229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,728724,14,2,2,0,0,0,4,4,0,0,0,0,5,3,19636,19002,634,364,45,34,1,17,2,1,1,7,5,1,0,41,5,9,1,16,1,2,6,0,1,0,132,10,13,0,109
uSF1,TX,000,36,728725,3,0,0,0,0,0,2,2,0,0,0,0,0,1,6271,6082,189,116,14,5,1,10,2,0,0,4,4,0,0,5,0,1,0,2,1,0,1,0,0,0,38,1,1,0,36
uSF1,TX,000,36,728726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
uSF1,TX,000,36,728727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,1370,54,30,2,8,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0,9
uSF1,TX,000,36,728728,5,2,2,0,0,0,2,2,0,0,0,0,0,1,5707,5518,189,116,14,3,0,1,0,0,0,1,0,0,0,21,1,7,0,12,0,0,0,0,1,0,34,1,2,0,31
uSF1,TX,000,36,728729,6,0,0,0,0,0,0,0,0,0,0,0,5,1,6000,5803,197,98,15,18,0,3,0,1,1,0,1,0,0,14,3,1,1,2,0,2,5,0,0,0,49,8,8,0,33
uSF1,TX,000,36,728730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,728731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,607963,11,8,8,0,0,0,0,0,0,0,0,0,0,3,7467,6884,583,417,15,9,0,7,1,0,1,0,1,3,1,9,0,0,0,0,0,0,2,0,7,0,126,1,11,2,112
uSF1,TX,000,36,607964,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2619,2423,196,142,4,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,45,0,3,0,42
uSF1,TX,000,36,608028,3,2,2,0,0,0,0,0,0,0,0,0,0,1,364,335,29,25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
uSF1,TX,000,36,608036,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2110,1906,204,146,8,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,6,0,37
uSF1,TX,000,36,608081,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2374,2220,154,104,3,2,0,3,1,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,7,0,35,0,2,2,31
uSF1,TX,000,36,729005,11,8,8,0,0,0,0,0,0,0,0,0,0,3,7467,6884,583,417,15,9,0,7,1,0,1,0,1,3,1,9,0,0,0,0,0,0,2,0,7,0,126,1,11,2,112
uSF1,TX,000,36,729006,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2619,2423,196,142,4,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,45,0,3,0,42
uSF1,TX,000,36,729007,3,2,2,0,0,0,0,0,0,0,0,0,0,1,364,335,29,25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2
uSF1,TX,000,36,729008,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2110,1906,204,146,8,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,6,0,37
uSF1,TX,000,36,729009,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2374,2220,154,104,3,2,0,3,1,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,7,0,35,0,2,2,31
uSF1,TX,000,36,606005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2103,83,55,2,1,0,5,2,0,0,0,3,0,0,5,0,0,0,0,0,4,1,0,0,0,15,2,3,0,10
uSF1,TX,000,36,606006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,340,33,26,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2
uSF1,TX,000,36,606016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,606022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,606025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1763,50,29,2,1,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,11,1,2,0,8
uSF1,TX,000,36,729387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2103,83,55,2,1,0,5,2,0,0,0,3,0,0,5,0,0,0,0,0,4,1,0,0,0,15,2,3,0,10
uSF1,TX,000,36,729388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,340,33,26,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2
uSF1,TX,000,36,729389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,729390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,729391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1763,50,29,2,1,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,0,0,11,1,2,0,8
uSF1,TX,000,36,608126,6,5,5,0,0,0,0,0,0,0,0,0,0,1,6599,6336,263,155,13,11,0,17,10,0,0,0,0,7,0,3,0,0,0,1,0,0,0,0,2,0,64,3,11,0,50
uSF1,TX,000,36,608127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,608130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
uSF1,TX,000,36,608134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,608142,2,1,1,0,0,0,0,0,0,0,0,0,0,1,840,799,41,24,4,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,6
uSF1,TX,000,36,608164,4,4,4,0,0,0,0,0,0,0,0,0,0,0,5678,5464,214,129,9,11,0,12,5,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,51,2,11,0,38
uSF1,TX,000,36,729620,6,5,5,0,0,0,0,0,0,0,0,0,0,1,6599,6336,263,155,13,11,0,17,10,0,0,0,0,7,0,3,0,0,0,1,0,0,0,0,2,0,64,3,11,0,50
uSF1,TX,000,36,729621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,729622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
uSF1,TX,000,36,729623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,729624,2,1,1,0,0,0,0,0,0,0,0,0,0,1,840,799,41,24,4,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,6
uSF1,TX,000,36,729625,4,4,4,0,0,0,0,0,0,0,0,0,0,0,5678,5464,214,129,9,11,0,12,5,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,51,2,11,0,38
uSF1,TX,000,36,608264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2241,309,244,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,58,0,6,0,52
uSF1,TX,000,36,608265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2241,309,244,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,58,0,6,0,52
uSF1,TX,000,36,729671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2241,309,244,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,58,0,6,0,52
uSF1,TX,000,36,729672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2241,309,244,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,58,0,6,0,52
uSF1,TX,000,36,608322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
